awardYear,dateAwarded,prizeAmount,prizeAmountAdjusted,category.en,categoryFullName.en,winner_id,winner_link,id,given_name,family_name,full_name,gender,birth_date,birth_place_city,birth_place_country,city_now,country_now,continent
1959,1959-10-22,220678,3063530,Literature,The Nobel Prize in Literature,630,https://api.nobelprize.org/2/laureate/630,630,Salvatore,Quasimodo,Salvatore Quasimodo,male,1901-08-20,Modica,Italy,Modica,Italy,Europe
1959,1959-11-05,220678,3063530,Peace,The Nobel Peace Prize,518,https://api.nobelprize.org/2/laureate/518,518,Philip,Noel-Baker,Philip J. Noel-Baker,male,1889-11-01,London,United Kingdom,London,United Kingdom,Europe
1959,1959-10-26,220678,3063530,Physics,The Nobel Prize in Physics,72,https://api.nobelprize.org/2/laureate/72,72,Emilio,Segrè,Emilio Gino Segrè,male,1905-02-01,Tivoli,Italy,Tivoli,Italy,Europe
1959,1959-10-26,220678,3063530,Physics,The Nobel Prize in Physics,73,https://api.nobelprize.org/2/laureate/73,73,Owen,Chamberlain,Owen Chamberlain,male,1920-07-10,"San Francisco, CA",USA,"San Francisco, CA",USA,North America
1959,1959-10-15,220678,3063530,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,367,https://api.nobelprize.org/2/laureate/367,367,Severo,Ochoa,Severo Ochoa,male,1905-09-24,Luarca,Spain,Luarca,Spain,Europe
1959,1959-10-15,220678,3063530,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,368,https://api.nobelprize.org/2/laureate/368,368,Arthur,Kornberg,Arthur Kornberg,male,1918-03-03,"Brooklyn, NY",USA,"Brooklyn, NY",USA,North America
1960,1960-11-03,225987,3018845,Chemistry,The Nobel Prize in Chemistry,224,https://api.nobelprize.org/2/laureate/224,224,Willard F.,Libby,Willard Frank Libby,male,1908-12-17,"Grand Valley, CO",USA,"Grand Valley, CO",USA,North America
1960,1960-10-26,225987,3018845,Literature,The Nobel Prize in Literature,631,https://api.nobelprize.org/2/laureate/631,631,Saint-John,Perse,Saint-John Perse,male,1887-05-31,Pointe-à-Pitre,"Guadeloupe, France",Pointe-à-Pitre,"Guadeloupe, France",North America
1960,1961-10-23,225987,3018845,Peace,The Nobel Peace Prize,519,https://api.nobelprize.org/2/laureate/519,519,Albert,Lutuli,Albert John Lutuli,male,1898-00-00,Bulawayo,Southern Rhodesia,Bulawayo,Zimbabwe,Africa
1960,1960-11-03,225987,3018845,Physics,The Nobel Prize in Physics,74,https://api.nobelprize.org/2/laureate/74,74,Donald A.,Glaser,Donald Arthur Glaser,male,1926-09-21,"Cleveland, OH",USA,"Cleveland, OH",USA,North America
1960,1960-10-20,225987,3018845,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,369,https://api.nobelprize.org/2/laureate/369,369,Sir Frank Macfarlane,Burnet,Sir Frank Macfarlane Burnet,male,1899-09-03,Traralgon,Australia,Traralgon,Australia,Oceania
1960,1960-10-20,225987,3018845,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,370,https://api.nobelprize.org/2/laureate/370,370,Peter,Medawar,Peter Brian Medawar,male,1915-02-28,Rio de Janeiro,Brazil,Rio de Janeiro,Brazil,South America
1961,1961-11-02,250233,3260705,Chemistry,The Nobel Prize in Chemistry,225,https://api.nobelprize.org/2/laureate/225,225,Melvin,Calvin,Melvin Calvin,male,1911-04-08,"St. Paul, MN",USA,"St. Paul, MN",USA,North America
1961,1961-10-26,250233,3260705,Literature,The Nobel Prize in Literature,633,https://api.nobelprize.org/2/laureate/633,633,Ivo,Andrić,Ivo Andrić,male,1892-10-10,Dolac,Bosnia,Dolac,Bosnia and Herzegovina,Europe
1961,1961-10-23,250233,3260705,Peace,The Nobel Peace Prize,520,https://api.nobelprize.org/2/laureate/520,520,Dag,Hammarskjöld,Dag Hjalmar Agne Carl Hammarskjöld,male,1905-07-29,Jönköping,Sweden,Jönköping,Sweden,Europe
1961,1961-11-02,250233,3260705,Physics,The Nobel Prize in Physics,75,https://api.nobelprize.org/2/laureate/75,75,Robert,Hofstadter,Robert Hofstadter,male,1915-02-05,"New York, NY",USA,"New York, NY",USA,North America
1961,1961-11-02,250233,3260705,Physics,The Nobel Prize in Physics,76,https://api.nobelprize.org/2/laureate/76,76,Rudolf,Mössbauer,Rudolf Ludwig Mössbauer,male,1929-01-31,Munich,Germany,Munich,Germany,Europe
1961,1961-10-19,250233,3260705,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,371,https://api.nobelprize.org/2/laureate/371,371,Georg,von Békésy,Georg von Békésy,male,1899-06-03,Budapest,Hungary,Budapest,Hungary,Europe
1962,1962-11-01,257220,3213737,Chemistry,The Nobel Prize in Chemistry,226,https://api.nobelprize.org/2/laureate/226,226,Max F.,Perutz,Max Ferdinand Perutz,male,1914-05-19,Vienna,Austria,Vienna,Austria,Europe
1962,1962-11-01,257220,3213737,Chemistry,The Nobel Prize in Chemistry,227,https://api.nobelprize.org/2/laureate/227,227,John C.,Kendrew,John Cowdery Kendrew,male,1917-03-24,Oxford,United Kingdom,Oxford,United Kingdom,Europe
1962,1962-10-05,257220,3213737,Literature,The Nobel Prize in Literature,634,https://api.nobelprize.org/2/laureate/634,634,John,Steinbeck,John Steinbeck,male,1902-02-27,"Salinas, CA",USA,"Salinas, CA",USA,North America
1962,1963-10-10,257220,3213737,Peace,The Nobel Peace Prize,217,https://api.nobelprize.org/2/laureate/217,217,Linus,Pauling,Linus Carl Pauling,male,1901-02-28,"Portland, OR",USA,"Portland, OR",USA,North America
1962,1963-10-10,257220,3213737,Peace,The Nobel Peace Prize,217,https://api.nobelprize.org/2/laureate/217,217,Linus,Pauling,Linus Carl Pauling,male,1901-02-28,"Portland, OR",USA,"Portland, OR",USA,North America
1962,1962-11-01,257220,3213737,Physics,The Nobel Prize in Physics,77,https://api.nobelprize.org/2/laureate/77,77,Lev,Landau,Lev Davidovich Landau,male,1908-01-22,Baku,Russian Empire,Baku,Azerbaijan,Asia
1962,1962-10-18,257220,3213737,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,372,https://api.nobelprize.org/2/laureate/372,372,Francis,Crick,Francis Harry Compton Crick,male,1916-06-08,Northampton,United Kingdom,Northampton,United Kingdom,Europe
1962,1962-10-18,257220,3213737,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,373,https://api.nobelprize.org/2/laureate/373,373,James,Watson,James Dewey Watson,male,1928-04-06,"Chicago, IL",USA,"Chicago, IL",USA,North America
1962,1962-10-18,257220,3213737,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,374,https://api.nobelprize.org/2/laureate/374,374,Maurice,Wilkins,Maurice Hugh Frederick Wilkins,male,1916-12-15,Pongaroa,New Zealand,Pongaroa,New Zealand,Oceania
1963,1963-11-05,265000,3216343,Chemistry,The Nobel Prize in Chemistry,228,https://api.nobelprize.org/2/laureate/228,228,Karl,Ziegler,Karl Ziegler,male,1898-11-26,Helsa,Germany,Helsa,Germany,Europe
1963,1963-11-05,265000,3216343,Chemistry,The Nobel Prize in Chemistry,229,https://api.nobelprize.org/2/laureate/229,229,Giulio,Natta,Giulio Natta,male,1903-02-26,Imperia,Italy,Imperia,Italy,Europe
1963,1963-10-24,265000,3216343,Literature,The Nobel Prize in Literature,635,https://api.nobelprize.org/2/laureate/635,635,Giorgos,Seferis,Giorgos Seferis,male,1900-03-13,Smyrna,Ottoman Empire,Izmir,Turkey,Asia
1963,1963-10-10,265000,3216343,Peace,The Nobel Peace Prize,482,https://api.nobelprize.org/2/laureate/482,482,Comité international de la Croix Rouge,Comité international de la Croix Rouge,Comité international de la Croix Rouge,,,,,,,
1963,1963-10-10,265000,3216343,Peace,The Nobel Peace Prize,482,https://api.nobelprize.org/2/laureate/482,482,Comité international de la Croix Rouge,Comité international de la Croix Rouge,Comité international de la Croix Rouge,,,,,,,
1963,1963-10-10,265000,3216343,Peace,The Nobel Peace Prize,482,https://api.nobelprize.org/2/laureate/482,482,Comité international de la Croix Rouge,Comité international de la Croix Rouge,Comité international de la Croix Rouge,,,,,,,
1963,1963-10-10,265000,3216343,Peace,The Nobel Peace Prize,523,https://api.nobelprize.org/2/laureate/523,523,Ligue des Sociétés de la Croix-Rouge,Ligue des Sociétés de la Croix-Rouge,Ligue des Sociétés de la Croix-Rouge,,,,,,,
1963,1963-11-05,265000,3216343,Physics,The Nobel Prize in Physics,78,https://api.nobelprize.org/2/laureate/78,78,Eugene,Wigner,Eugene Paul Wigner,male,1902-11-17,Budapest,Austria-Hungary,Budapest,Hungary,Europe
1963,1963-11-05,265000,3216343,Physics,The Nobel Prize in Physics,79,https://api.nobelprize.org/2/laureate/79,79,Maria,Goeppert Mayer,Maria Goeppert Mayer,female,1906-06-28,Kattowitz,Germany,Katowice,Poland,Europe
1963,1963-11-05,265000,3216343,Physics,The Nobel Prize in Physics,80,https://api.nobelprize.org/2/laureate/80,80,J. Hans D.,Jensen,J. Hans D. Jensen,male,1907-06-25,Hamburg,Germany,Hamburg,Germany,Europe
1963,1963-10-17,265000,3216343,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,375,https://api.nobelprize.org/2/laureate/375,375,Sir John,Eccles,Sir John Carew Eccles,male,1903-01-27,Melbourne,Australia,Melbourne,Australia,Oceania
1963,1963-10-17,265000,3216343,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,376,https://api.nobelprize.org/2/laureate/376,376,Alan,Hodgkin,Alan Lloyd Hodgkin,male,1914-02-05,Banbury,United Kingdom,Banbury,United Kingdom,Europe
1963,1963-10-17,265000,3216343,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,377,https://api.nobelprize.org/2/laureate/377,377,Andrew,Huxley,Andrew Fielding Huxley,male,1917-11-22,Hampstead,United Kingdom,Hampstead,United Kingdom,Europe
1964,1964-10-29,273000,3203602,Chemistry,The Nobel Prize in Chemistry,230,https://api.nobelprize.org/2/laureate/230,230,Dorothy Crowfoot,Hodgkin,Dorothy Crowfoot Hodgkin,female,1910-05-12,Cairo,Egypt,Cairo,Egypt,Africa
1964,1964-10-22,273000,3203602,Literature,The Nobel Prize in Literature,637,https://api.nobelprize.org/2/laureate/637,637,Jean-Paul,Sartre,Jean-Paul Sartre,male,1905-06-21,Paris,France,Paris,France,Europe
1964,1964-10-14,273000,3203602,Peace,The Nobel Peace Prize,524,https://api.nobelprize.org/2/laureate/524,524,Martin Luther,King Jr.,Martin Luther King Jr.,male,1929-01-15,"Atlanta, GA",USA,"Atlanta, GA",USA,North America
1964,1964-10-29,273000,3203602,Physics,The Nobel Prize in Physics,81,https://api.nobelprize.org/2/laureate/81,81,Charles H.,Townes,Charles Hard Townes,male,1915-07-28,"Greenville, SC",USA,"Greenville, SC",USA,North America
1964,1964-10-29,273000,3203602,Physics,The Nobel Prize in Physics,82,https://api.nobelprize.org/2/laureate/82,82,Nicolay G.,Basov,Nicolay Gennadiyevich Basov,male,1922-12-14,Usman,USSR,Usman,Russia,Europe
1964,1964-10-29,273000,3203602,Physics,The Nobel Prize in Physics,83,https://api.nobelprize.org/2/laureate/83,83,Aleksandr M.,Prokhorov,Aleksandr Mikhailovich Prokhorov,male,1916-07-11,Atherton,Australia,Atherton,Australia,Oceania
1964,1964-10-15,273000,3203602,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,378,https://api.nobelprize.org/2/laureate/378,378,Konrad,Bloch,Konrad Bloch,male,1912-01-21,Neisse,Germany,Nysa,Poland,Europe
1964,1964-10-15,273000,3203602,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,379,https://api.nobelprize.org/2/laureate/379,379,Feodor,Lynen,Feodor Lynen,male,1911-04-06,Munich,Germany,Munich,Germany,Europe
1965,1965-10-21,282000,3152463,Chemistry,The Nobel Prize in Chemistry,231,https://api.nobelprize.org/2/laureate/231,231,Robert B.,Woodward,Robert Burns Woodward,male,1917-04-10,"Boston, MA",USA,"Boston, MA",USA,North America
1965,1965-10-15,282000,3152463,Literature,The Nobel Prize in Literature,638,https://api.nobelprize.org/2/laureate/638,638,Mikhail,Sholokhov,Mikhail Aleksandrovich Sholokhov,male,1905-05-24,Veshenskaya,Russia,Veshenskaya,Russia,Europe
1965,1965-10-25,282000,3152463,Peace,The Nobel Peace Prize,525,https://api.nobelprize.org/2/laureate/525,525,United Nations Children's Fund,United Nations Children's Fund,United Nations Children's Fund,,,,,,,
1965,1965-10-21,282000,3152463,Physics,The Nobel Prize in Physics,84,https://api.nobelprize.org/2/laureate/84,84,Sin-Itiro,Tomonaga,Sin-Itiro Tomonaga,male,1906-03-31,Kyoto,Japan,Kyoto,Japan,Asia
1965,1965-10-21,282000,3152463,Physics,The Nobel Prize in Physics,85,https://api.nobelprize.org/2/laureate/85,85,Julian,Schwinger,Julian Schwinger,male,1918-02-12,"New York, NY",USA,"New York, NY",USA,North America
1965,1965-10-21,282000,3152463,Physics,The Nobel Prize in Physics,86,https://api.nobelprize.org/2/laureate/86,86,Richard P.,Feynman,Richard P. Feynman,male,1918-05-11,"New York, NY",USA,"New York, NY",USA,North America
1965,1965-10-14,282000,3152463,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,380,https://api.nobelprize.org/2/laureate/380,380,François,Jacob,François Jacob,male,1920-06-17,Nancy,France,Nancy,France,Europe
1965,1965-10-14,282000,3152463,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,381,https://api.nobelprize.org/2/laureate/381,381,André,Lwoff,André Lwoff,male,1902-05-08,Ainay-le-Château,France,Ainay-le-Château,France,Europe
1965,1965-10-14,282000,3152463,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,382,https://api.nobelprize.org/2/laureate/382,382,Jacques,Monod,Jacques Monod,male,1910-02-09,Paris,France,Paris,France,Europe
1966,1966-11-03,300000,3154455,Chemistry,The Nobel Prize in Chemistry,232,https://api.nobelprize.org/2/laureate/232,232,Robert S.,Mulliken,Robert S. Mulliken,male,1896-06-07,"Newburyport, MA",USA,"Newburyport, MA",USA,North America
1966,1966-10-20,300000,3154455,Literature,The Nobel Prize in Literature,639,https://api.nobelprize.org/2/laureate/639,639,Shmuel,Agnon,Shmuel Yosef Agnon,male,1888-07-17,Buczacz,Austria-Hungary,Buchach,Ukraine,Europe
1966,1966-10-20,300000,3154455,Literature,The Nobel Prize in Literature,640,https://api.nobelprize.org/2/laureate/640,640,Nelly,Sachs,Nelly Sachs,female,1891-12-10,Berlin,Germany,Berlin,Germany,Europe
1966,1966-11-03,300000,3154455,Physics,The Nobel Prize in Physics,87,https://api.nobelprize.org/2/laureate/87,87,Alfred,Kastler,Alfred Kastler,male,1902-05-03,Guebwiller,Germany,Guebwiller,France,Europe
1966,1966-10-13,300000,3154455,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,383,https://api.nobelprize.org/2/laureate/383,383,Peyton,Rous,Peyton Rous,male,1879-10-05,"Baltimore, MD",USA,"Baltimore, MD",USA,North America
1966,1966-10-13,300000,3154455,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,384,https://api.nobelprize.org/2/laureate/384,384,Charles B.,Huggins,Charles Brenton Huggins,male,1901-09-22,"Halifax, Nova Scotia",Canada,"Halifax, Nova Scotia",Canada,North America
1967,1967-10-30,320000,3221232,Chemistry,The Nobel Prize in Chemistry,233,https://api.nobelprize.org/2/laureate/233,233,Manfred,Eigen,Manfred Eigen,male,1927-05-09,Bochum,Germany,Bochum,Germany,Europe
1967,1967-10-30,320000,3221232,Chemistry,The Nobel Prize in Chemistry,234,https://api.nobelprize.org/2/laureate/234,234,Ronald G.W.,Norrish,Ronald George Wreyford Norrish,male,1897-11-09,Cambridge,United Kingdom,Cambridge,United Kingdom,Europe
1967,1967-10-30,320000,3221232,Chemistry,The Nobel Prize in Chemistry,235,https://api.nobelprize.org/2/laureate/235,235,George,Porter,George Porter,male,1920-12-06,Stainforth,United Kingdom,Stainforth,United Kingdom,Europe
1967,1967-10-19,320000,3221232,Literature,The Nobel Prize in Literature,641,https://api.nobelprize.org/2/laureate/641,641,Miguel Angel,Asturias,Miguel Angel Asturias,male,1899-10-19,Guatemala City,Guatemala,Guatemala City,Guatemala,North America
1967,1967-10-30,320000,3221232,Physics,The Nobel Prize in Physics,88,https://api.nobelprize.org/2/laureate/88,88,Hans,Bethe,Hans Albrecht Bethe,male,1906-07-02,Strasbourg,Germany,Strasbourg,France,Europe
1967,1967-10-18,320000,3221232,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,385,https://api.nobelprize.org/2/laureate/385,385,Ragnar,Granit,Ragnar Granit,male,1900-10-30,Helsinki,Russian Empire,Helsinki,Finland,Europe
1967,1967-10-18,320000,3221232,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,386,https://api.nobelprize.org/2/laureate/386,386,Keffer,Hartline,Haldan Keffer Hartline,male,1903-12-22,"Bloomsburg, PA",USA,"Bloomsburg, PA",USA,North America
1967,1967-10-18,320000,3221232,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,387,https://api.nobelprize.org/2/laureate/387,387,George,Wald,George Wald,male,1906-11-18,"New York, NY",USA,"New York, NY",USA,North America
1968,1968-10-30,350000,3457674,Chemistry,The Nobel Prize in Chemistry,236,https://api.nobelprize.org/2/laureate/236,236,Lars,Onsager,Lars Onsager,male,1903-11-27,Kristiania,Norway,Oslo,Norway,Europe
1968,1968-10-17,350000,3457674,Literature,The Nobel Prize in Literature,642,https://api.nobelprize.org/2/laureate/642,642,Yasunari,Kawabata,Yasunari Kawabata,male,1899-06-11,Osaka,Japan,Osaka,Japan,Asia
1968,1968-10-09,350000,3457674,Peace,The Nobel Peace Prize,526,https://api.nobelprize.org/2/laureate/526,526,René,Cassin,René Cassin,male,1887-10-05,Bayonne,France,Bayonne,France,Europe
1968,1968-10-30,350000,3457674,Physics,The Nobel Prize in Physics,89,https://api.nobelprize.org/2/laureate/89,89,Luis,Alvarez,Luis Walter Alvarez,male,1911-06-13,"San Francisco, CA",USA,"San Francisco, CA",USA,North America
1968,1968-10-16,350000,3457674,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,388,https://api.nobelprize.org/2/laureate/388,388,Robert W.,Holley,Robert W. Holley,male,1922-01-28,"Urbana, IL",USA,"Urbana, IL",USA,North America
1968,1968-10-16,350000,3457674,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,389,https://api.nobelprize.org/2/laureate/389,389,H. Gobind,Khorana,Har Gobind Khorana,male,1922-01-09,Raipur,India,Raipur,India,Asia
1968,1968-10-16,350000,3457674,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,390,https://api.nobelprize.org/2/laureate/390,390,Marshall W.,Nirenberg,Marshall W. Nirenberg,male,1927-04-10,"New York, NY",USA,"New York, NY",USA,North America
1969,1969-10-30,375000,3604072,Chemistry,The Nobel Prize in Chemistry,237,https://api.nobelprize.org/2/laureate/237,237,Derek,Barton,Derek H. R. Barton,male,1918-09-08,Gravesend,United Kingdom,Gravesend,United Kingdom,Europe
1969,1969-10-30,375000,3604072,Chemistry,The Nobel Prize in Chemistry,238,https://api.nobelprize.org/2/laureate/238,238,Odd,Hassel,Odd Hassel,male,1897-05-17,Kristiania,Norway,Oslo,Norway,Europe
1969,1969-10-27,375000,3604072,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,677,https://api.nobelprize.org/2/laureate/677,677,Ragnar,Frisch,Ragnar Frisch,male,1895-03-03,Oslo,Norway,Oslo,Norway,Europe
1969,1969-10-27,375000,3604072,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,678,https://api.nobelprize.org/2/laureate/678,678,Jan,Tinbergen,Jan Tinbergen,male,1903-04-12,the Hague,the Netherlands,the Hague,the Netherlands,Europe
1969,1969-10-23,375000,3604072,Literature,The Nobel Prize in Literature,643,https://api.nobelprize.org/2/laureate/643,643,Samuel,Beckett,Samuel Beckett,male,1906-04-13,Dublin,Ireland,Dublin,Ireland,Europe
